SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
478,NEM,XEM,23-07-2019 23:59,0.00692643,0.0063905,0.00684267,0.00672984,469661,60568559.99
479,NEM,XEM,24-07-2019 23:59,0.00763858,0.00668509,0.00674172,0.00722644,651708,65037959.99
480,NEM,XEM,25-07-2019 23:59,0.0072262,0.00675841,0.0072262,0.00688099,227133,61928909.99
481,NEM,XEM,26-07-2019 23:59,0.00703857,0.00670564,0.00685996,0.00700955,191396,63085949.99
482,NEM,XEM,27-07-2019 23:59,0.00704455,0.00638706,0.00695967,0.00658603,437248,59274269.99
483,NEM,XEM,28-07-2019 23:59,0.00698213,0.00653775,0.00656911,0.00664414,304369,59797259.99
484,NEM,XEM,29-07-2019 23:59,0.00670638,0.00652971,0.00662662,0.00662757,132462,59648129.99
485,NEM,XEM,30-07-2019 23:59,0.00665666,0.00653302,0.00662697,0.00658929,65603.5,59303609.99
486,NEM,XEM,31-07-2019 23:59,0.00677004,0.00655943,0.00658943,0.00672556,87990.5,60530039.99
487,NEM,XEM,01-08-2019 23:59,0.00677515,0.00653421,0.0067389,0.00665786,141660,59920739.99
488,NEM,XEM,02-08-2019 23:59,0.00669185,0.00622794,0.0066595,0.00629485,228840,56653649.99
489,NEM,XEM,03-08-2019 23:59,0.0063307,0.00481085,0.00627835,0.00499735,730517,44976150
490,NEM,XEM,04-08-2019 23:59,0.00527443,0.00493858,0.00503937,0.00514582,450543,46312379.99
491,NEM,XEM,05-08-2019 23:59,0.00565468,0.00515084,0.00515137,0.0052876,371559,47588399.99
492,NEM,XEM,06-08-2019 23:59,0.00533939,0.00516739,0.00529808,0.0052822,116694,47539799.99
493,NEM,XEM,07-08-2019 23:59,0.00535547,0.00510755,0.00528337,0.00532555,181672,47929949.99
494,NEM,XEM,08-08-2019 23:59,0.00542312,0.0049328,0.00532562,0.00501782,246072,45160380
495,NEM,XEM,09-08-2019 23:59,0.00516972,0.00498598,0.00500434,0.00500569,123853,45051210
496,NEM,XEM,10-08-2019 23:59,0.00604308,0.00492455,0.00500641,0.00550062,627845,49505579.99
497,NEM,XEM,11-08-2019 23:59,0.00596032,0.00543533,0.00543996,0.00554861,339475,49937489.99
498,NEM,XEM,12-08-2019 23:59,0.00584715,0.00552617,0.00554974,0.00566572,130541,50991479.99
499,NEM,XEM,13-08-2019 23:59,0.00708774,0.00566897,0.00567778,0.00668587,782251,60172829.99
500,NEM,XEM,14-08-2019 23:59,0.00697225,0.00633042,0.00675631,0.00656204,321962,59058359.99
501,NEM,XEM,15-08-2019 23:59,0.0067347,0.00625395,0.00657033,0.0064933,297574,58439699.99
502,NEM,XEM,16-08-2019 23:59,0.00657561,0.00631689,0.00648964,0.00635114,172606,57160259.99
503,NEM,XEM,17-08-2019 23:59,0.00636983,0.00604295,0.00628122,0.00619324,144676,55739159.99
504,NEM,XEM,18-08-2019 23:59,0.0063894,0.00616984,0.00621417,0.00625377,77009.89844,56283929.99
505,NEM,XEM,19-08-2019 23:59,0.00667101,0.00625325,0.00625325,0.0064141,155516,57726899.99
506,NEM,XEM,20-08-2019 23:59,0.00693344,0.00641518,0.00641518,0.00683591,159428,61523189.99
507,NEM,XEM,21-08-2019 23:59,0.00683859,0.00631042,0.00683549,0.00653713,104600,58834169.99
508,NEM,XEM,22-08-2019 23:59,0.00660662,0.0062217,0.00649532,0.00632524,85869.79688,56927159.99
509,NEM,XEM,23-08-2019 23:59,0.00643006,0.00615483,0.00633113,0.00621431,111892,55928789.99
510,NEM,XEM,24-08-2019 23:59,0.0062677,0.00544134,0.00618529,0.0055586,195676,50027399.99
511,NEM,XEM,25-08-2019 23:59,0.00577444,0.0055297,0.0056195,0.00576424,68332.39844,51878159.99
512,NEM,XEM,26-08-2019 23:59,0.00604478,0.00570273,0.00575833,0.00586657,132621,52799129.99
513,NEM,XEM,27-08-2019 23:59,0.00612948,0.00585397,0.00588599,0.00585778,93545.79688,52720019.99
514,NEM,XEM,28-08-2019 23:59,0.00585905,0.00550835,0.00585802,0.00571139,170161,51402509.99
515,NEM,XEM,29-08-2019 23:59,0.00603762,0.00554223,0.00571046,0.0059452,240770,53506799.99
516,NEM,XEM,30-08-2019 23:59,0.0060122,0.00577916,0.0059265,0.00582774,118219,52449659.99
517,NEM,XEM,31-08-2019 23:59,0.00594639,0.00575863,0.00585279,0.00586704,95942.79688,52803359.99
518,NEM,XEM,01-09-2019 23:59,0.00588814,0.00552902,0.00586779,0.00569775,159010,51279749.99
519,NEM,XEM,02-09-2019 23:59,0.00576056,0.00545904,0.00569872,0.00556859,121379,50117309.99
520,NEM,XEM,03-09-2019 23:59,0.00581769,0.00554243,0.00558684,0.0056182,69772.20313,50563799.99
521,NEM,XEM,04-09-2019 23:59,0.00579462,0.00555247,0.00558334,0.00572535,91693.20313,51528149.99
522,NEM,XEM,05-09-2019 23:59,0.0057576,0.00553213,0.00572784,0.00564669,114152,50820209.99
523,NEM,XEM,06-09-2019 23:59,0.00572573,0.00552458,0.00564782,0.00572434,80711.20313,51519059.99
524,NEM,XEM,07-09-2019 23:59,0.00576752,0.00541868,0.00572483,0.00570311,151265,51327989.99
525,NEM,XEM,08-09-2019 23:59,0.006035,0.00552622,0.00570347,0.00569968,167523,51297119.99
526,NEM,XEM,09-09-2019 23:59,0.0057442,0.00559168,0.00569975,0.00566413,82533.39844,50977169.99
527,NEM,XEM,10-09-2019 23:59,0.00637323,0.00559052,0.00566298,0.00621087,193607,55897829.99
528,NEM,XEM,11-09-2019 23:59,0.00617165,0.0057602,0.00611445,0.00587416,122676,52867439.99
529,NEM,XEM,12-09-2019 23:59,0.00599536,0.00571324,0.0058981,0.00571607,53542.10156,51444629.99
530,NEM,XEM,13-09-2019 23:59,0.00580731,0.00557774,0.00571472,0.00573605,60043.30078,51624449.99
531,NEM,XEM,14-09-2019 23:59,0.00591826,0.00569231,0.00573783,0.00587601,40218.10156,52884089.99
532,NEM,XEM,15-09-2019 23:59,0.00587102,0.00568186,0.0058453,0.00569479,38958.30078,51253109.99
533,NEM,XEM,16-09-2019 23:59,0.00574831,0.00553262,0.00569433,0.00567388,95900.39844,51064919.99
534,NEM,XEM,17-09-2019 23:59,0.00570301,0.00517566,0.00567259,0.00549903,178507,49491269.99
535,NEM,XEM,18-09-2019 23:59,0.00553743,0.00522996,0.00549927,0.00527389,88159.5,47465009.99
536,NEM,XEM,19-09-2019 23:59,0.00531923,0.00510115,0.00528659,0.00517392,106492,46565279.99
537,NEM,XEM,20-09-2019 23:59,0.00531032,0.00512328,0.00515464,0.00515973,59635.30078,46437569.99
538,NEM,XEM,21-09-2019 23:59,0.00529215,0.00512053,0.00515974,0.00512706,44593.39844,46143539.99
539,NEM,XEM,22-09-2019 23:59,0.00545805,0.00507812,0.00521129,0.00541504,89010.60156,48735359.99
540,NEM,XEM,23-09-2019 23:59,0.00552732,0.00519557,0.00541612,0.005299,56257.30078,47690999.99
541,NEM,XEM,24-09-2019 23:59,0.00532363,0.00512244,0.00529691,0.0052509,40639.89844,47258099.99
542,NEM,XEM,25-09-2019 23:59,0.00528209,0.00514957,0.00525061,0.00516668,16141.59961,46500119.99
543,NEM,XEM,26-09-2019 23:59,0.00518809,0.00501054,0.00516707,0.00506611,46871.80078,45594989.99
544,NEM,XEM,27-09-2019 23:59,0.0051694,0.00498135,0.00510464,0.00498776,78480.29688,44889840
545,NEM,XEM,28-09-2019 23:59,0.00506145,0.00455573,0.00498717,0.00466974,240493,42027660
546,NEM,XEM,29-09-2019 23:59,0.00477948,0.00453746,0.00454729,0.00461749,132509,41557410
547,NEM,XEM,30-09-2019 23:59,0.00469016,0.00383948,0.0046197,0.0040059,299521,36053100
548,NEM,XEM,01-10-2019 23:59,0.00462189,0.00404233,0.00404789,0.00436611,185871,39294990
549,NEM,XEM,02-10-2019 23:59,0.00474413,0.00437391,0.00437391,0.00438552,54594.30078,39469680
550,NEM,XEM,03-10-2019 23:59,0.00451198,0.00428601,0.00443624,0.00431141,23396.19922,38802690
551,NEM,XEM,04-10-2019 23:59,0.00437885,0.00422153,0.00434331,0.00428453,38938.89844,38560770
552,NEM,XEM,05-10-2019 23:59,0.00444609,0.00423182,0.00428517,0.0042556,54405.39844,38300400
553,NEM,XEM,06-10-2019 23:59,0.00436662,0.00421914,0.00425562,0.00433582,31162.09961,39022380
554,NEM,XEM,07-10-2019 23:59,0.00443906,0.00431699,0.00434954,0.00439893,26339.40039,39590370
555,NEM,XEM,08-10-2019 23:59,0.00439817,0.00382871,0.00439817,0.00401876,127648,36168840
556,NEM,XEM,09-10-2019 23:59,0.00406592,0.0039139,0.00402886,0.00395473,66932.60156,35592570
557,NEM,XEM,10-10-2019 23:59,0.0039767,0.0038245,0.00395308,0.00387738,34307.5,34896420
558,NEM,XEM,11-10-2019 23:59,0.00388364,0.00347223,0.003877,0.00354642,142522,31917780
559,NEM,XEM,12-10-2019 23:59,0.00494412,0.00350799,0.00354719,0.00454721,708261,40924890
560,NEM,XEM,13-10-2019 23:59,0.0045819,0.00392779,0.00454547,0.00404457,168465,36401130
561,NEM,XEM,14-10-2019 23:59,0.00428085,0.00394303,0.00404466,0.00412775,83165.60156,37149750
562,NEM,XEM,15-10-2019 23:59,0.00455979,0.00412571,0.0042236,0.004275,112493,38475000
563,NEM,XEM,16-10-2019 23:59,0.00430466,0.00397272,0.00427529,0.00400317,34638.69922,36028530
564,NEM,XEM,17-10-2019 23:59,0.0040744,0.00397896,0.0039896,0.00398775,13009.2998,35889750
565,NEM,XEM,18-10-2019 23:59,0.00398953,0.00365651,0.00398865,0.00381445,86944.5,34330050
566,NEM,XEM,19-10-2019 23:59,0.0041544,0.00371828,0.00381439,0.00387513,34163.60156,34876170
567,NEM,XEM,20-10-2019 23:59,0.00411992,0.00377063,0.00387529,0.00380307,40187.39844,34227630
568,NEM,XEM,21-10-2019 23:59,0.00383453,0.00361894,0.00380297,0.00373767,70154.5,33639030
569,NEM,XEM,22-10-2019 23:59,0.00377238,0.00364082,0.0037468,0.00370468,42623.5,33342120
570,NEM,XEM,23-10-2019 23:59,0.00378083,0.00360706,0.00370457,0.00374515,29358.90039,33706350
571,NEM,XEM,24-10-2019 23:59,0.00377659,0.00361043,0.00374721,0.0037511,56693.69922,33759900
572,NEM,XEM,25-10-2019 23:59,0.00397449,0.00374401,0.0037519,0.00387921,56938.69922,34912890
573,NEM,XEM,26-10-2019 23:59,0.00420216,0.00385931,0.00387858,0.00390833,103055,35174970
574,NEM,XEM,27-10-2019 23:59,0.00402552,0.00377818,0.00390878,0.00381038,36508.60156,34293420
575,NEM,XEM,28-10-2019 23:59,0.00398315,0.00380899,0.00380944,0.00393619,48702,35425710
576,NEM,XEM,29-10-2019 23:59,0.00393747,0.00369635,0.00393747,0.00374325,61909.19922,33689250
577,NEM,XEM,30-10-2019 23:59,0.00378082,0.00325561,0.00374384,0.00349593,113046,31463370
578,NEM,XEM,31-10-2019 23:59,0.00385105,0.0033743,0.00349522,0.00371239,46940.10156,33411510
579,NEM,XEM,01-11-2019 23:59,0.00381918,0.00359095,0.00371794,0.00362877,41132.30078,32658930
580,NEM,XEM,02-11-2019 23:59,0.00397694,0.00362836,0.00362836,0.00382821,86034,34453890
581,NEM,XEM,03-11-2019 23:59,0.00389487,0.00373613,0.00382899,0.00374882,31716.69922,33739380
582,NEM,XEM,04-11-2019 23:59,0.00378813,0.00357071,0.0037547,0.00366403,52800.30078,32976270
583,NEM,XEM,05-11-2019 23:59,0.00378023,0.00365213,0.00366541,0.00372199,16777.19922,33497910
584,NEM,XEM,06-11-2019 23:59,0.00397882,0.00366796,0.0037217,0.00388485,92487.79688,34963650
585,NEM,XEM,07-11-2019 23:59,0.00389399,0.00366168,0.00388475,0.00370619,61509.30078,33355710
586,NEM,XEM,08-11-2019 23:59,0.00415276,0.00362704,0.00370505,0.0041252,83387.39844,37126800
587,NEM,XEM,09-11-2019 23:59,0.00435046,0.00383501,0.00413769,0.00412547,125635,37129230
588,NEM,XEM,10-11-2019 23:59,0.00414243,0.00374909,0.00412469,0.00392277,87388.79688,35304930
589,NEM,XEM,11-11-2019 23:59,0.00425392,0.00391223,0.00392298,0.00415877,95764.5,37428930
590,NEM,XEM,12-11-2019 23:59,0.00527702,0.00409668,0.00417197,0.00486703,498999,43803270
591,NEM,XEM,13-11-2019 23:59,0.00515587,0.00461241,0.0047497,0.00477251,197376,42952590
592,NEM,XEM,14-11-2019 23:59,0.00499588,0.00461077,0.00480123,0.00464656,121811,41819040
593,NEM,XEM,15-11-2019 23:59,0.0046027,0.00424825,0.00459099,0.00425602,169961,38304180
594,NEM,XEM,16-11-2019 23:59,0.00440653,0.00411977,0.00425982,0.00419196,109164,37727640
595,NEM,XEM,17-11-2019 23:59,0.00428842,0.00384181,0.00419111,0.00399219,125417,35929710
596,NEM,XEM,18-11-2019 23:59,0.0040836,0.00388266,0.00400443,0.00402091,98053.10156,36188190
597,NEM,XEM,19-11-2019 23:59,0.00409717,0.00390999,0.00402004,0.00400841,32245.59961,36075690
598,NEM,XEM,20-11-2019 23:59,0.00405683,0.00391922,0.00400735,0.00399296,25629.90039,35936640
599,NEM,XEM,21-11-2019 23:59,0.00411171,0.00380154,0.00399351,0.00394279,56805.30078,35485110
600,NEM,XEM,22-11-2019 23:59,0.003971,0.00387639,0.003971,0.00393675,10949.90039,35430750
601,NEM,XEM,23-11-2019 23:59,0.00394836,0.00371219,0.00394337,0.00375974,63397.39844,33837660
602,NEM,XEM,24-11-2019 23:59,0.00380437,0.00368611,0.00375967,0.00370709,22853.69922,33363810
603,NEM,XEM,25-11-2019 23:59,0.00374166,0.00357304,0.00370392,0.00360603,70388.10156,32454270
604,NEM,XEM,26-11-2019 23:59,0.00363192,0.00352823,0.00360484,0.00359183,27450.40039,32326470
605,NEM,XEM,27-11-2019 23:59,0.00394223,0.00355569,0.00359179,0.00366766,80512.60156,33008940
606,NEM,XEM,28-11-2019 23:59,0.00392358,0.00362906,0.00369373,0.00367102,50157.89844,33039180
607,NEM,XEM,29-11-2019 23:59,0.00381984,0.00364259,0.00367124,0.00374745,25163.5,33727050
608,NEM,XEM,30-11-2019 23:59,0.00380467,0.00371006,0.00374751,0.00375381,26742.40039,33784290
609,NEM,XEM,01-12-2019 23:59,0.00376531,0.00368415,0.00375348,0.00371713,12621.7002,33454170
610,NEM,XEM,02-12-2019 23:59,0.00375573,0.00361036,0.00371705,0.00364585,47370.10156,32812650
611,NEM,XEM,03-12-2019 23:59,0.0036662,0.00341214,0.00363552,0.00350476,112369,31542840
612,NEM,XEM,04-12-2019 23:59,0.00358679,0.00344683,0.00350535,0.00344968,33407.80078,31047120
613,NEM,XEM,05-12-2019 23:59,0.00357778,0.00340843,0.00344978,0.00356325,14387.90039,32069250
614,NEM,XEM,06-12-2019 23:59,0.00357185,0.00329893,0.00356531,0.00331104,41900.89844,29799360
615,NEM,XEM,07-12-2019 23:59,0.00334483,0.00307859,0.00331099,0.00320693,114567,28862370
616,NEM,XEM,08-12-2019 23:59,0.00347469,0.00317418,0.00320806,0.00343932,90073.39844,30953880
617,NEM,XEM,09-12-2019 23:59,0.00348038,0.00328556,0.00346758,0.00333188,38625.10156,29986920
618,NEM,XEM,10-12-2019 23:59,0.00336275,0.0032051,0.00333131,0.00326507,41814.30078,29385630
619,NEM,XEM,11-12-2019 23:59,0.00348296,0.00321576,0.00324764,0.00334794,28806.69922,30131460
620,NEM,XEM,12-12-2019 23:59,0.0034396,0.0032755,0.00334798,0.0034396,17412.09961,30956400
621,NEM,XEM,13-12-2019 23:59,0.00344308,0.00335081,0.00344006,0.00337004,9717.290039,30330360
622,NEM,XEM,14-12-2019 23:59,0.00342003,0.0033091,0.00336943,0.00331267,15638.59961,29814030
623,NEM,XEM,15-12-2019 23:59,0.00351645,0.00328728,0.0033099,0.00340761,24447.19922,30668490
624,NEM,XEM,16-12-2019 23:59,0.00355244,0.00337722,0.00340068,0.00340459,26254.59961,30641310
625,NEM,XEM,17-12-2019 23:59,0.00359644,0.00339781,0.00340441,0.00359554,41678.19922,32359860
626,NEM,XEM,18-12-2019 23:59,0.00365915,0.00351973,0.00359573,0.00362679,32836.39844,32641110
627,NEM,XEM,19-12-2019 23:59,0.00399631,0.00358394,0.00362683,0.00381894,100644,34370460
628,NEM,XEM,20-12-2019 23:59,0.00398675,0.00369386,0.00382028,0.00374349,107734,33691410
629,NEM,XEM,21-12-2019 23:59,0.00381639,0.00370827,0.00374294,0.00373086,31797.80078,33577740
630,NEM,XEM,22-12-2019 23:59,0.00375138,0.003471,0.00373077,0.00348826,60202.19922,31394340
631,NEM,XEM,23-12-2019 23:59,0.00370864,0.00347863,0.00349342,0.00360045,87629.10156,32404050
632,NEM,XEM,24-12-2019 23:59,0.00382237,0.00341537,0.00359976,0.00352399,122783,31715910
633,NEM,XEM,25-12-2019 23:59,0.00365237,0.00338995,0.00352872,0.00354818,99397.70313,31933620
634,NEM,XEM,26-12-2019 23:59,0.00373142,0.00347354,0.00354877,0.00360619,49233.19922,32455710
635,NEM,XEM,27-12-2019 23:59,0.00364268,0.00349991,0.00358787,0.00357455,32882.89844,32170950
636,NEM,XEM,28-12-2019 23:59,0.00363976,0.00331671,0.0035778,0.00339178,80147.79688,30526020
637,NEM,XEM,29-12-2019 23:59,0.00362683,0.00328837,0.00339903,0.00362683,87825.89844,32641470
638,NEM,XEM,30-12-2019 23:59,0.00379476,0.00344538,0.00362689,0.00372619,64921.39844,33535710
639,NEM,XEM,31-12-2019 23:59,0.00382004,0.00356523,0.0037395,0.00379272,101380,34134480
640,NEM,XEM,01-01-2020 23:59,0.00380436,0.00364382,0.00379299,0.00367603,26284.40039,33084270
641,NEM,XEM,02-01-2020 23:59,0.0037181,0.0034101,0.00367642,0.00344025,78879.70313,30962250
642,NEM,XEM,03-01-2020 23:59,0.00355564,0.00334126,0.00344515,0.00337743,106864,30396870
643,NEM,XEM,04-01-2020 23:59,0.00359476,0.00335712,0.00337733,0.00357309,70690.60156,32157810
644,NEM,XEM,05-01-2020 23:59,0.00376616,0.00350566,0.00357234,0.00376616,347165,33895440
645,NEM,XEM,06-01-2020 23:59,0.00405758,0.00322637,0.00379152,0.00363788,566753,32740920
646,NEM,XEM,07-01-2020 23:59,0.00366894,0.0031799,0.00363263,0.00332945,184896,29965050
647,NEM,XEM,08-01-2020 23:59,0.00350819,0.00306899,0.00331719,0.00350819,289376,31573710
648,NEM,XEM,09-01-2020 23:59,0.00354953,0.00335081,0.00350828,0.00342125,82314.10156,30791250
649,NEM,XEM,10-01-2020 23:59,0.00366105,0.00335932,0.00342391,0.00360776,99833,32469840
650,NEM,XEM,11-01-2020 23:59,0.00366768,0.00349281,0.00360644,0.00360059,75660,32405310
651,NEM,XEM,12-01-2020 23:59,0.00362755,0.00319889,0.00360077,0.00329654,115847,29668860
652,NEM,XEM,13-01-2020 23:59,0.00359206,0.00323139,0.00329372,0.00348853,104014,31396770
653,NEM,XEM,14-01-2020 23:59,0.00367977,0.00337451,0.00348724,0.00359153,84278.39844,32323770
654,NEM,XEM,15-01-2020 23:59,0.00373596,0.00352628,0.00360117,0.00371987,66880.29688,33478830
655,NEM,XEM,16-01-2020 23:59,0.00373987,0.00354108,0.00371899,0.00366743,72802,33006870
656,NEM,XEM,17-01-2020 23:59,0.00377671,0.00362038,0.00366734,0.00366861,27101.09961,33017490
657,NEM,XEM,18-01-2020 23:59,0.00374118,0.00351179,0.00366948,0.00352415,106348,31717350
658,NEM,XEM,19-01-2020 23:59,0.00362022,0.00345596,0.00352802,0.0035524,84316.5,31971600
659,NEM,XEM,20-01-2020 23:59,0.00364218,0.0034964,0.00355135,0.00358491,53325.80078,32264190
660,NEM,XEM,21-01-2020 23:59,0.00368827,0.00353219,0.00358324,0.00354548,61333.39844,31909320
661,NEM,XEM,22-01-2020 23:59,0.00371989,0.00354547,0.00354547,0.00369114,46415.80078,33220260
662,NEM,XEM,23-01-2020 23:59,0.00375113,0.00360282,0.00368629,0.00369608,47774.60156,33264720
663,NEM,XEM,24-01-2020 23:59,0.00376181,0.00362032,0.00369884,0.00368939,67803.10156,33204510
664,NEM,XEM,25-01-2020 23:59,0.00403311,0.00368744,0.0036929,0.0039022,69621.5,35119800
665,NEM,XEM,26-01-2020 23:59,0.0049635,0.00383848,0.00390306,0.00454277,227633,40884930
666,NEM,XEM,27-01-2020 23:59,0.00530346,0.00432551,0.0045486,0.005204,503776,46835999.99
667,NEM,XEM,28-01-2020 23:59,0.0060325,0.00495501,0.00519778,0.00499439,624751,44949510
668,NEM,XEM,29-01-2020 23:59,0.00517119,0.00477482,0.00499979,0.00481504,223403,43335360
669,NEM,XEM,30-01-2020 23:59,0.00556344,0.00477827,0.00482166,0.00516371,286060,46473389.99
670,NEM,XEM,31-01-2020 23:59,0.00526432,0.00507801,0.00517336,0.00525151,99034.39844,47263589.99
671,NEM,XEM,01-02-2020 23:59,0.00536403,0.00509698,0.00524965,0.00523724,175057,47135159.99
672,NEM,XEM,02-02-2020 23:59,0.00548781,0.00522394,0.00524411,0.00548714,103152,49384259.99
673,NEM,XEM,03-02-2020 23:59,0.00642565,0.00538364,0.00548703,0.00629447,293401,56650229.99
674,NEM,XEM,04-02-2020 23:59,0.00719389,0.00629432,0.00629432,0.00693842,570173,62445779.99
675,NEM,XEM,05-02-2020 23:59,0.00740354,0.00682262,0.0069496,0.007173,439713,64556999.99
676,NEM,XEM,06-02-2020 23:59,0.00719253,0.00617135,0.00718735,0.00638887,470994,57499829.99
677,NEM,XEM,07-02-2020 23:59,0.00646115,0.00578862,0.00638983,0.00603893,345827,54350369.99
678,NEM,XEM,08-02-2020 23:59,0.00723457,0.00604396,0.00604396,0.00691734,521704,62256059.99
679,NEM,XEM,09-02-2020 23:59,0.00708606,0.00652932,0.00703606,0.00666078,301717,59947019.99
680,NEM,XEM,10-02-2020 23:59,0.00677632,0.0060242,0.00667279,0.0063228,268138,56905199.99
681,NEM,XEM,11-02-2020 23:59,0.00635345,0.00581079,0.00630758,0.00633793,177550,57041369.99
682,NEM,XEM,12-02-2020 23:59,0.00699212,0.00628417,0.00633511,0.00699212,180360,62929079.99
683,NEM,XEM,13-02-2020 23:59,0.00708875,0.00688057,0.0069758,0.00689976,231800,62097839.99
684,NEM,XEM,14-02-2020 23:59,0.00700933,0.00646225,0.00690987,0.00663484,254472,59713559.99
685,NEM,XEM,15-02-2020 23:59,0.00680709,0.0065361,0.00660124,0.00672966,117528,60566939.99
686,NEM,XEM,16-02-2020 23:59,0.00709301,0.00668346,0.00672916,0.00709301,115753,63837089.99
687,NEM,XEM,17-02-2020 23:59,0.00719944,0.00697422,0.00708078,0.00703892,219826,63350279.99
688,NEM,XEM,18-02-2020 23:59,0.00713881,0.00692855,0.00702945,0.00711328,174473,64019519.99
689,NEM,XEM,19-02-2020 23:59,0.00721398,0.00661544,0.00712837,0.00686311,170619,61767989.99
690,NEM,XEM,20-02-2020 23:59,0.00689093,0.00629888,0.00686279,0.00635207,268886,57168629.99
691,NEM,XEM,21-02-2020 23:59,0.00673685,0.00630989,0.0063867,0.00655887,161699,59029829.99
692,NEM,XEM,22-02-2020 23:59,0.006554,0.00609912,0.00654133,0.00632574,170227,56931659.99
693,NEM,XEM,23-02-2020 23:59,0.0065037,0.00630157,0.00630691,0.00638758,91865.20313,57488219.99
694,NEM,XEM,24-02-2020 23:59,0.00701631,0.00637585,0.00637812,0.00685347,121469,61681229.99
695,NEM,XEM,25-02-2020 23:59,0.00692053,0.00644423,0.0068768,0.00657075,145516,59136749.99
696,NEM,XEM,26-02-2020 23:59,0.00662872,0.0061982,0.00655493,0.00633958,148274,57056219.99
697,NEM,XEM,27-02-2020 23:59,0.00655374,0.00631959,0.00634415,0.006447,84192,58022999.99
698,NEM,XEM,28-02-2020 23:59,0.00653469,0.00637232,0.00645726,0.00641499,101345,57734909.99
699,NEM,XEM,29-02-2020 23:59,0.00705826,0.0063905,0.00641043,0.00703383,189363,63304469.99
700,NEM,XEM,01-03-2020 23:59,0.00832425,0.00701344,0.00701344,0.00784999,588949,70649909.99
701,NEM,XEM,02-03-2020 23:59,0.00896463,0.00776847,0.00787418,0.00881807,442488,79362629.99
702,NEM,XEM,03-03-2020 23:59,0.0101996,0.00844254,0.00879721,0.00888736,937683,79986239.99
703,NEM,XEM,04-03-2020 23:59,0.00963866,0.00881533,0.00888402,0.00956699,392398,86102909.99
704,NEM,XEM,05-03-2020 23:59,0.0114645,0.00932929,0.0095956,0.0113375,711024,102037500
705,NEM,XEM,06-03-2020 23:59,0.0124103,0.0104945,0.0110664,0.0108228,1425140,97405199.99
706,NEM,XEM,07-03-2020 23:59,0.0117,0.0106035,0.0109558,0.0109695,625104,98725499.99
707,NEM,XEM,08-03-2020 23:59,0.0110308,0.00925285,0.0109669,0.00931366,834043,83822939.99
708,NEM,XEM,09-03-2020 23:59,0.00955259,0.008741,0.00930242,0.00904213,606455,81379169.99
709,NEM,XEM,10-03-2020 23:59,0.0098975,0.00888952,0.00910264,0.00914117,562324,82270529.99
710,NEM,XEM,11-03-2020 23:59,0.0102163,0.00900674,0.00906265,0.00983554,546893,88519859.99
711,NEM,XEM,12-03-2020 23:59,0.0102824,0.00979428,0.00983994,0.00989382,476100,89044379.99
712,NEM,XEM,13-03-2020 23:59,0.0115754,0.00990876,0.00990876,0.0109137,1096580,98223299.99
713,NEM,XEM,14-03-2020 23:59,0.0118154,0.0108864,0.0109443,0.0116145,701027,104530500
714,NEM,XEM,15-03-2020 23:59,0.0117238,0.0110416,0.0116163,0.0112375,497301,101137500
715,NEM,XEM,16-03-2020 23:59,0.0115182,0.0106397,0.0112678,0.0111023,640608,99920699.99
716,NEM,XEM,17-03-2020 23:59,0.0120086,0.0104878,0.0111085,0.0117882,829333,106093800
717,NEM,XEM,18-03-2020 23:59,0.0123052,0.0112614,0.0115411,0.0119575,930344,107617500
718,NEM,XEM,19-03-2020 23:59,0.0173936,0.0114526,0.011946,0.0164745,2619470,148270500
719,NEM,XEM,20-03-2020 23:59,0.017497299,0.0139219,0.016275,0.014328,2312320,128952000
720,NEM,XEM,21-03-2020 23:59,0.0159733,0.0139802,0.0144035,0.015800299,1174180,142202700
721,NEM,XEM,22-03-2020 23:59,0.017652599,0.0153001,0.015809501,0.0163118,1313950,146806200
722,NEM,XEM,23-03-2020 23:59,0.0167,0.0148161,0.016315499,0.0150202,801946,135181800
723,NEM,XEM,24-03-2020 23:59,0.0152168,0.0137899,0.0149182,0.0138913,918205,125021700
724,NEM,XEM,25-03-2020 23:59,0.0141439,0.0120245,0.0139312,0.0127099,1267940,114389100
725,NEM,XEM,26-03-2020 23:59,0.0141274,0.0126324,0.012689,0.0135272,602948,121744800
726,NEM,XEM,27-03-2020 23:59,0.0138122,0.0128706,0.0135981,0.0133316,647927,119984400
727,NEM,XEM,28-03-2020 23:59,0.0140186,0.0124971,0.0133299,0.0136474,440369,122826600
728,NEM,XEM,29-03-2020 23:59,0.014892,0.0132646,0.0135941,0.014892,648006,134028000
729,NEM,XEM,30-03-2020 23:59,0.0151371,0.0135318,0.0148925,0.0140359,496073,126323100
730,NEM,XEM,31-03-2020 23:59,0.0152808,0.0139666,0.0139666,0.0149277,691479,134349300
731,NEM,XEM,01-04-2020 23:59,0.019151101,0.0148031,0.0149208,0.017632401,2447890,158691600
732,NEM,XEM,02-04-2020 23:59,0.018227899,0.016027501,0.0175549,0.016085999,1424000,144774000
733,NEM,XEM,03-04-2020 23:59,0.0222902,0.016130401,0.016130401,0.019999901,3046200,179999100
734,NEM,XEM,04-04-2020 23:59,0.0199752,0.0172021,0.0199752,0.0182583,1116120,164324700
735,NEM,XEM,05-04-2020 23:59,0.018327,0.016803,0.018288,0.0174537,703122,157083300
